n,algo,time_ms,edge_checks,queue_push,pq_push,pq_pop,relax,path_len,distance
7000,BFS,1.625166,11941,5535,0,0,0,5,4
7000,Dijkstra,4.080875,9976,0,6256,929,6255,5,11.340675068112924
7000,BFS,1.217000,8583,4768,0,0,0,5,4
7000,Dijkstra,6.916791,21487,0,9538,2076,9537,6,14.443725548328569
7000,BFS,0.896375,5749,3694,0,0,0,5,4
7000,Dijkstra,10.033250,37231,0,11199,3726,11198,6,16.51468924392726
7000,BFS,0.701333,4344,3040,0,0,0,5,4
7000,Dijkstra,7.848333,26110,0,10243,2524,10242,7,14.851540352400328
7000,BFS,0.341709,1770,1429,0,0,0,5,4
7000,Dijkstra,10.399042,38371,0,11268,3882,11267,7,16.02834788674665
7000,BFS,0.549000,3355,2486,0,0,0,5,4
7000,Dijkstra,8.982917,31647,0,10874,3120,10873,5,13.841702411894232
7000,BFS,2.302958,20027,6492,0,0,0,6,5
7000,Dijkstra,9.141084,32059,0,10921,3201,10920,7,13.625874151349722
7000,BFS,0.287125,1575,1283,0,0,0,5,4
7000,Dijkstra,15.680292,66096,0,12048,8426,12047,5,18.966439479001025
7000,BFS,1.253375,9296,4912,0,0,0,6,5
7000,Dijkstra,11.583500,45350,0,11775,4738,11774,9,15.453774648644671
7000,BFS,0.782292,4812,3256,0,0,0,5,4
7000,Dijkstra,9.816000,35833,0,11170,3593,11169,8,14.72357514802804
7000,BFS,0.455958,2720,2078,0,0,0,5,4
7000,Dijkstra,5.613542,15881,0,8194,1471,8193,8,13.533930098633842
7000,BFS,0.597375,3692,2653,0,0,0,5,4
7000,Dijkstra,1.444542,2048,0,1716,187,1715,5,9.138150362705494
7000,BFS,1.761959,13187,5777,0,0,0,6,5
7000,Dijkstra,8.791833,29020,0,10508,2852,10507,6,14.910081504825342
7000,BFS,0.359417,2069,1661,0,0,0,5,4
7000,Dijkstra,8.774292,29873,0,10693,2916,10692,8,13.972876627731157
7000,BFS,0.531750,3210,2410,0,0,0,5,4
7000,Dijkstra,16.165000,65875,0,12084,8379,12083,6,18.262291916525115
7000,BFS,0.796750,4781,3259,0,0,0,5,4
7000,Dijkstra,11.849583,46411,0,11686,4868,11685,9,16.926753721567145
7000,BFS,0.257209,1335,1129,0,0,0,4,3
7000,Dijkstra,7.268416,22856,0,9700,2189,9699,4,14.853306483218446
7000,BFS,0.554583,3233,2390,0,0,0,5,4
7000,Dijkstra,6.833500,20971,0,9398,2026,9397,5,12.217006497978602
7000,BFS,0.544709,3380,2487,0,0,0,5,4
7000,Dijkstra,15.956417,66296,0,12002,8489,12001,7,17.085589625025293
7000,BFS,0.948167,6153,3809,0,0,0,5,4
7000,Dijkstra,11.074916,42415,0,11378,4373,11377,7,17.498501757574154
7000,BFS,0.224792,1271,1071,0,0,0,5,4
7000,Dijkstra,1.338083,1912,0,1606,183,1605,6,10.095969559415767
7000,BFS,1.203833,8695,4766,0,0,0,5,4
7000,Dijkstra,12.129667,47763,0,11664,5039,11663,5,14.834399074351422
7000,BFS,1.456125,11373,5460,0,0,0,5,4
7000,Dijkstra,14.925083,62863,0,12084,7653,12083,8,16.37798598883541
7000,BFS,1.672708,13138,5764,0,0,0,6,5
7000,Dijkstra,9.992708,37787,0,11289,3782,11288,7,16.979478257082462
7000,BFS,2.657334,24434,6727,0,0,0,6,5
7000,Dijkstra,13.275334,53282,0,11854,5882,11853,9,16.014437676263224
7000,BFS,2.279041,20776,6534,0,0,0,6,5
7000,Dijkstra,12.806166,51058,0,11800,5469,11799,8,16.01052756812929
7000,BFS,0.496708,2999,2277,0,0,0,5,4
7000,Dijkstra,3.679291,8828,0,5782,811,5781,5,11.628945548163523
7000,BFS,0.659084,4089,2880,0,0,0,5,4
7000,Dijkstra,9.248583,31674,0,10794,3129,10793,9,14.326364839182983
7000,BFS,0.552500,3157,2390,0,0,0,5,4
7000,Dijkstra,10.680000,39839,0,11408,4088,11407,5,15.222279512458545
7000,BFS,0.193375,1007,856,0,0,0,4,3
7000,Dijkstra,12.080625,48437,0,11758,5107,11757,5,14.905195677507582
7000,BFS,1.889459,15456,6078,0,0,0,6,5
7000,Dijkstra,7.977625,26319,0,10296,2512,10295,6,16.68723846951035
7000,BFS,0.903125,6038,3815,0,0,0,5,4
7000,Dijkstra,3.489625,8119,0,5400,764,5399,9,11.619264376143752
7000,BFS,0.608250,3614,2626,0,0,0,5,4
7000,Dijkstra,14.460333,60230,0,11965,7003,11964,5,18.015783180616154
7000,BFS,0.411917,2397,1884,0,0,0,5,4
7000,Dijkstra,12.286792,48100,0,11801,5093,11800,6,16.093079426330515
7000,BFS,1.432875,10453,5159,0,0,0,5,4
7000,Dijkstra,5.228708,14456,0,7788,1353,7787,5,12.595297154460814
7000,BFS,1.012667,6229,3952,0,0,0,5,4
7000,Dijkstra,4.056250,9422,0,6075,876,6074,6,12.031461497364774
7000,BFS,4.513208,45007,6983,0,0,0,6,5
7000,Dijkstra,11.156500,41300,0,11487,4283,11486,8,15.26594994388197
7000,BFS,1.539708,11960,5544,0,0,0,6,5
7000,Dijkstra,12.885416,50535,0,11866,5397,11865,7,16.45191319836598
7000,BFS,0.125584,669,581,0,0,0,4,3
7000,Dijkstra,1.387542,1989,0,1647,185,1646,5,8.531606681056473
7000,BFS,1.216542,7926,4530,0,0,0,5,4
7000,Dijkstra,14.054666,56673,0,11913,6382,11912,8,19.600375847764674
7000,BFS,1.287583,8773,4791,0,0,0,5,4
7000,Dijkstra,17.314042,69620,0,12120,10110,12119,8,17.72966085851806
7000,BFS,0.666500,4045,2911,0,0,0,5,4
7000,Dijkstra,16.928958,69398,0,12063,9878,12062,7,18.704462310152756
7000,BFS,0.075708,381,338,0,0,0,4,3
7000,Dijkstra,8.514709,28411,0,10531,2743,10530,4,14.121524878723712
7000,BFS,1.726375,13474,5862,0,0,0,6,5
7000,Dijkstra,11.667708,43867,0,11691,4524,11690,7,17.474976414355776
7000,BFS,0.550167,3220,2398,0,0,0,5,4
7000,Dijkstra,13.172167,52913,0,11877,5763,11876,5,17.250811233452715
7000,BFS,0.478958,2666,2079,0,0,0,5,4
7000,Dijkstra,12.501083,47294,0,11760,4997,11759,7,14.539990035219894
7000,BFS,1.195209,7798,4499,0,0,0,5,4
7000,Dijkstra,11.500875,44003,0,11679,4559,11678,8,16.186266359549457
7000,BFS,0.047750,229,212,0,0,0,4,3
7000,Dijkstra,13.336625,55010,0,11986,6082,11985,4,15.771026826352305
7000,BFS,0.408250,2378,1879,0,0,0,5,4
7000,Dijkstra,6.670375,20889,0,9372,1972,9371,5,13.394825677026969
7000,BFS,1.603500,12879,5723,0,0,0,5,4
7000,Dijkstra,6.536541,19673,0,8988,1863,8987,7,12.263180865991364
7000,BFS,2.137375,17465,6286,0,0,0,6,5
7000,Dijkstra,2.521084,5145,0,3810,470,3809,8,12.805202833459925
7000,BFS,0.743584,4655,3160,0,0,0,5,4
7000,Dijkstra,15.779708,65894,0,12013,8332,12012,11,18.76612213709445
7000,BFS,0.754042,4599,3193,0,0,0,5,4
7000,Dijkstra,16.841500,69687,0,12030,10018,12029,8,19.671300897067336
7000,BFS,1.028708,6759,4107,0,0,0,6,5
7000,Dijkstra,14.626667,61953,0,12000,7328,11999,8,17.976010654533624
7000,BFS,1.180209,8011,4603,0,0,0,5,4
7000,Dijkstra,11.059708,42976,0,11533,4428,11532,6,14.73791414502362
7000,BFS,2.555041,22616,6667,0,0,0,6,5
7000,Dijkstra,6.553708,19606,0,9201,1836,9200,6,12.86140486626621
7000,BFS,1.074709,7192,4287,0,0,0,5,4
7000,Dijkstra,14.683583,60954,0,12127,7209,12126,8,19.321186626164767
7000,BFS,1.251375,8621,4710,0,0,0,5,4
7000,Dijkstra,7.516291,24764,0,9906,2337,9905,5,13.59130729043342
7000,BFS,1.985500,15799,6146,0,0,0,6,5
7000,Dijkstra,5.232875,14295,0,7786,1328,7785,7,13.055944084173253
7000,BFS,1.154791,8361,4674,0,0,0,5,4
7000,Dijkstra,8.877625,30730,0,10780,3070,10779,8,14.094870030997873
7000,BFS,0.345708,1900,1553,0,0,0,5,4
7000,Dijkstra,7.031416,21864,0,9535,2085,9534,6,14.895500019666782
7000,BFS,0.051167,253,225,0,0,0,4,3
7000,Dijkstra,5.168583,14067,0,7743,1339,7742,8,12.238859011452682
7000,BFS,0.366167,2095,1680,0,0,0,5,4
7000,Dijkstra,2.653750,5452,0,3989,500,3988,7,11.141392001994268
7000,BFS,1.271125,8968,4874,0,0,0,5,4
7000,Dijkstra,8.932958,30581,0,10708,3002,10707,8,14.652338310365717
7000,BFS,1.491500,11294,5398,0,0,0,6,5
7000,Dijkstra,12.956208,52881,0,11840,5802,11839,7,16.590021069737567
7000,BFS,0.122916,638,554,0,0,0,4,3
7000,Dijkstra,0.946042,747,0,668,70,667,5,8.087015700433298
7000,BFS,0.670791,3889,2791,0,0,0,5,4
7000,Dijkstra,5.540500,15354,0,8111,1411,8110,6,12.041470132074547
7000,BFS,3.870042,40087,6956,0,0,0,6,5
7000,Dijkstra,16.939916,69560,0,12107,9968,12106,7,19.12971362251895
7000,BFS,0.393875,2330,1834,0,0,0,5,4
7000,Dijkstra,11.355459,42621,0,11420,4374,11419,6,15.001291574600588
7000,BFS,0.891041,5472,3583,0,0,0,6,5
7000,Dijkstra,3.169208,6951,0,4854,640,4853,6,12.22679627818105
7000,BFS,1.364542,9659,5014,0,0,0,5,4
7000,Dijkstra,2.116166,3936,0,3054,354,3053,6,9.085958123644337
7000,BFS,0.264250,1495,1231,0,0,0,5,4
7000,Dijkstra,3.902084,9385,0,5971,860,5970,5,12.120352038219021
7000,BFS,0.309708,1771,1439,0,0,0,5,4
7000,Dijkstra,12.752500,51654,0,11838,5639,11837,8,15.629906313432919
7000,BFS,0.066541,334,298,0,0,0,4,3
7000,Dijkstra,6.266208,18436,0,8849,1777,8848,4,13.313835597287277
7000,BFS,1.360375,9352,4962,0,0,0,5,4
7000,Dijkstra,13.654250,56151,0,12026,6265,12025,10,16.16742351390552
7000,BFS,0.040500,149,136,0,0,0,4,3
7000,Dijkstra,1.077500,670,0,593,62,592,4,7.658903521618306
7000,BFS,0.392875,2192,1707,0,0,0,5,4
7000,Dijkstra,3.255792,7243,0,4964,667,4963,6,11.568185791432478
7000,BFS,0.480958,2715,2082,0,0,0,5,4
7000,Dijkstra,3.995500,9590,0,6067,887,6066,7,11.139081609413951
7000,BFS,1.215042,8672,4765,0,0,0,6,5
7000,Dijkstra,9.162083,31134,0,10836,3117,10835,6,16.294894762267557
7000,BFS,1.294958,9699,5017,0,0,0,6,5
7000,Dijkstra,16.560917,69087,0,12086,9599,12085,9,20.391797560615636
7000,BFS,0.764125,4937,3314,0,0,0,5,4
7000,Dijkstra,9.174917,33204,0,11017,3258,11016,7,14.425264298696236
7000,BFS,0.229792,1285,1084,0,0,0,4,3
7000,Dijkstra,7.385916,22710,0,9683,2152,9682,5,14.128159136790883
7000,BFS,0.365250,2058,1678,0,0,0,5,4
7000,Dijkstra,14.601125,60596,0,12001,7111,12000,9,17.03457065772578
7000,BFS,0.568667,3301,2453,0,0,0,5,4
7000,Dijkstra,13.661750,55893,0,11972,6330,11971,6,18.68591303490824
7000,BFS,1.495958,10861,5314,0,0,0,5,4
7000,Dijkstra,17.006583,70444,0,12005,10977,12004,5,21.23244206305427
7000,BFS,2.735833,25246,6772,0,0,0,6,5
7000,Dijkstra,14.910542,61900,0,12020,7283,12019,10,18.13425852460276
7000,BFS,3.035167,27506,6822,0,0,0,6,5
7000,Dijkstra,13.278458,52967,0,11847,5793,11846,7,16.493820394861235
7000,BFS,0.417625,2127,1695,0,0,0,5,4
7000,Dijkstra,7.539375,22475,0,9726,2144,9725,5,12.820674210417174
7000,BFS,1.909875,14880,6037,0,0,0,5,4
7000,Dijkstra,15.049125,60165,0,12018,7107,12017,6,16.345724319666445
7000,BFS,0.291667,1570,1302,0,0,0,4,3
7000,Dijkstra,6.904750,20438,0,9222,1928,9221,4,12.73061257851306
7000,BFS,1.260667,8276,4572,0,0,0,6,5
7000,Dijkstra,14.769209,59604,0,11908,6884,11907,10,17.584582672627207
7000,BFS,0.974125,6050,3827,0,0,0,5,4
7000,Dijkstra,11.523125,40957,0,11500,4188,11499,7,15.877774658770928
7000,BFS,2.109791,16903,6241,0,0,0,6,5
7000,Dijkstra,11.439083,41556,0,11499,4312,11498,9,17.36664163353936
7000,BFS,0.992000,6205,3942,0,0,0,5,4
7000,Dijkstra,7.274791,21762,0,9480,2076,9479,6,14.546790191227842
7000,BFS,0.357667,2007,1626,0,0,0,5,4
7000,Dijkstra,9.745041,33240,0,11136,3320,11135,6,18.570921035302042
7000,BFS,0.745584,4369,3051,0,0,0,5,4
7000,Dijkstra,7.818041,24406,0,9981,2328,9980,6,12.936263951942262
7000,BFS,0.790709,4494,3095,0,0,0,5,4
7000,Dijkstra,14.842833,59098,0,11935,6822,11934,8,16.084802799505525
7000,BFS,0.947291,6292,3918,0,0,0,5,4
7000,Dijkstra,11.659208,42066,0,11482,4335,11481,8,14.354684913391011
7000,BFS,0.376417,2104,1667,0,0,0,5,4
7000,Dijkstra,11.241250,41160,0,11489,4218,11488,6,17.571305099638884
7000,BFS,0.179708,908,790,0,0,0,4,3
7000,Dijkstra,14.082666,55715,0,11954,6184,11953,10,15.431725126234541
7000,BFS,0.559459,3329,2443,0,0,0,5,4
7000,Dijkstra,13.720083,54343,0,11965,6005,11964,8,16.378676132838105
7000,BFS,0.586792,3591,2595,0,0,0,5,4
7000,Dijkstra,13.981541,55399,0,11823,6204,11822,6,16.024337406779342
7000,BFS,0.758875,4527,3107,0,0,0,5,4
7000,Dijkstra,9.964750,34544,0,11045,3419,11044,5,13.636512082751654
7000,BFS,1.167167,8269,4620,0,0,0,5,4
7000,Dijkstra,17.182042,68362,0,12001,9342,12000,9,17.038983134197593
7000,BFS,2.676292,24667,6729,0,0,0,6,5
7000,Dijkstra,9.201167,31218,0,10798,3088,10797,7,16.930429260626703
7000,BFS,0.605458,3731,2700,0,0,0,5,4
7000,Dijkstra,14.523917,58407,0,12010,6677,12009,8,15.86315916832122
7000,BFS,0.226250,1272,1061,0,0,0,5,4
7000,Dijkstra,10.835583,38430,0,11370,3899,11369,10,15.240753697178128
7000,BFS,0.819584,5179,3444,0,0,0,5,4
7000,Dijkstra,3.526333,7905,0,5309,720,5308,6,13.196499902196855
7000,BFS,0.276166,1518,1265,0,0,0,4,3
7000,Dijkstra,9.554209,32713,0,10907,3240,10906,9,13.06752614010616
7000,BFS,2.237208,17455,6291,0,0,0,6,5
7000,Dijkstra,8.878125,29526,0,10660,2901,10659,6,15.93091924868277
7000,BFS,0.571209,3458,2516,0,0,0,5,4
7000,Dijkstra,4.382417,10822,0,6497,996,6496,7,11.947824424209387
7000,BFS,1.687583,13070,5742,0,0,0,6,5
7000,Dijkstra,16.271750,65323,0,11935,8153,11934,6,18.342749006197252
7000,BFS,0.201625,1058,901,0,0,0,5,4
7000,Dijkstra,6.308167,17466,0,8582,1653,8581,6,12.680189831176623
7000,BFS,1.754250,14136,5908,0,0,0,5,4
7000,Dijkstra,15.323625,62617,0,12107,7590,12106,6,16.401021230298536
7000,BFS,0.941959,6341,3947,0,0,0,5,4
7000,Dijkstra,10.377209,38229,0,11366,3867,11365,7,14.826944102694721
7000,BFS,1.287375,9616,4983,0,0,0,6,5
7000,Dijkstra,7.708250,24355,0,10038,2351,10037,10,14.086570827511087
7000,BFS,0.761084,4064,2880,0,0,0,5,4
7000,Dijkstra,7.874792,24930,0,9994,2381,9993,6,12.761634125178382
7000,BFS,1.829750,13801,5872,0,0,0,6,5
7000,Dijkstra,4.028541,9775,0,6151,921,6150,7,12.890056631520052
7000,BFS,0.408083,2253,1772,0,0,0,5,4
7000,Dijkstra,14.356083,59059,0,12007,6797,12006,9,16.57174021249154
7000,BFS,1.291667,9325,4956,0,0,0,6,5
7000,Dijkstra,8.888333,30125,0,10694,2938,10693,7,15.592845586155034
7000,BFS,0.404375,2361,1869,0,0,0,5,4
7000,Dijkstra,7.718458,24655,0,10031,2347,10030,8,15.442154032869464
7000,BFS,0.983125,6738,4156,0,0,0,5,4
7000,Dijkstra,14.866375,62594,0,11973,7437,11972,10,17.471603639595802
7000,BFS,0.732333,4634,3157,0,0,0,5,4
7000,Dijkstra,5.570458,15321,0,8118,1405,8117,5,12.369795614237681
7000,BFS,0.252000,1341,1130,0,0,0,5,4
7000,Dijkstra,13.946000,55545,0,12020,6246,12019,9,19.149289080260793
7000,BFS,1.685208,11958,5534,0,0,0,6,5
7000,Dijkstra,14.669334,59634,0,12029,6946,12028,9,16.92075211777852
7000,BFS,0.856083,5041,3387,0,0,0,5,4
7000,Dijkstra,14.028708,57601,0,11946,6561,11945,7,15.936798432555214
7000,BFS,0.413458,2262,1823,0,0,0,5,4
7000,Dijkstra,10.301750,37824,0,11333,3804,11332,8,15.761449480602304
7000,BFS,2.350500,21093,6550,0,0,0,6,5
7000,Dijkstra,14.934291,61931,0,12089,7384,12088,6,15.958986686946435
7000,BFS,0.530958,3079,2311,0,0,0,5,4
7000,Dijkstra,11.007792,41270,0,11540,4245,11539,8,14.620115123679913
7000,BFS,4.118125,44900,6981,0,0,0,7,6
7000,Dijkstra,17.031333,69967,0,12117,10375,12116,7,21.95262109275655
7000,BFS,1.007833,6632,4018,0,0,0,5,4
7000,Dijkstra,12.143625,49364,0,11819,5284,11818,5,15.976392012603139
7000,BFS,0.850458,5464,3571,0,0,0,5,4
7000,Dijkstra,13.194458,53732,0,11870,5938,11869,6,15.329785147862909
7000,BFS,1.006125,6357,3948,0,0,0,5,4
7000,Dijkstra,5.653708,16077,0,8241,1504,8240,8,11.996557966976425
7000,BFS,2.686958,24269,6726,0,0,0,6,5
7000,Dijkstra,15.463334,65433,0,11972,8143,11971,6,16.55717500461388
7000,BFS,0.966417,6380,3937,0,0,0,5,4
7000,Dijkstra,12.006958,47663,0,11833,5059,11832,8,16.98502251068408
7000,BFS,2.016417,16466,6215,0,0,0,6,5
7000,Dijkstra,12.192958,49010,0,11833,5242,11832,8,15.653887934249344
7000,BFS,1.678291,13535,5795,0,0,0,6,5
7000,Dijkstra,5.821917,16663,0,8466,1573,8465,7,18.222955707702138
7000,BFS,0.709458,4384,3053,0,0,0,5,4
7000,Dijkstra,2.823917,5806,0,4183,546,4182,6,10.835602006549014
7000,BFS,0.531541,3049,2282,0,0,0,5,4
7000,Dijkstra,10.419042,38060,0,11282,3814,11281,5,14.810461539923619
7000,BFS,1.481208,11004,5370,0,0,0,5,4
7000,Dijkstra,2.800250,5770,0,4195,525,4194,6,12.962632542692681
7000,BFS,2.008458,16841,6232,0,0,0,6,5
7000,Dijkstra,8.408208,27951,0,10380,2697,10379,7,15.543375263040376
7000,BFS,2.471250,22062,6640,0,0,0,6,5
7000,Dijkstra,11.166583,41293,0,11586,4222,11585,6,15.292224441806702
7000,BFS,0.328625,1830,1502,0,0,0,5,4
7000,Dijkstra,10.066334,36659,0,11195,3672,11194,9,15.408304763221011
7000,BFS,1.051792,6813,4123,0,0,0,5,4
7000,Dijkstra,7.907250,25314,0,10027,2422,10026,8,14.968408625035888
7000,BFS,0.646084,3996,2853,0,0,0,5,4
7000,Dijkstra,12.127541,47549,0,11822,5097,11821,5,16.316864591414465
7000,BFS,1.157333,7838,4462,0,0,0,5,4
7000,Dijkstra,1.452250,1931,0,1638,178,1637,6,9.629420352087255
7000,BFS,0.396833,2237,1758,0,0,0,5,4
7000,Dijkstra,6.705375,20165,0,9265,1917,9264,6,13.0086151076556
7000,BFS,0.731000,4415,3094,0,0,0,5,4
7000,Dijkstra,10.567916,39424,0,11446,3977,11445,7,16.203662276471626
7000,BFS,0.672583,3844,2783,0,0,0,5,4
7000,Dijkstra,3.589792,8161,0,5450,744,5449,6,12.009951540390626
7000,BFS,1.564541,11992,5529,0,0,0,5,4
7000,Dijkstra,13.178542,51319,0,11811,5581,11810,7,15.679475545138812
7000,BFS,0.951250,5890,3764,0,0,0,5,4
7000,Dijkstra,5.870459,16526,0,8365,1543,8364,8,11.246874500792684
7000,BFS,1.442458,10856,5329,0,0,0,5,4
7000,Dijkstra,7.683625,23306,0,9803,2222,9802,5,13.781867612931748
7000,BFS,0.752792,4880,3286,0,0,0,5,4
7000,Dijkstra,7.390834,22514,0,9702,2199,9701,8,14.684568480595571
7000,BFS,1.163333,7868,4502,0,0,0,5,4
7000,Dijkstra,14.441375,57833,0,12020,6584,12019,6,18.817172900004678
7000,BFS,1.986375,15515,6053,0,0,0,5,4
7000,Dijkstra,15.055167,60805,0,12123,7191,12122,8,15.839707816052215
7000,BFS,0.377709,2154,1716,0,0,0,5,4
7000,Dijkstra,7.690417,23973,0,9918,2271,9917,6,13.08190229403938
7000,BFS,0.180709,916,798,0,0,0,5,4
7000,Dijkstra,4.986333,12969,0,7444,1221,7443,6,14.18251119428216
7000,BFS,0.701791,4089,2912,0,0,0,5,4
7000,Dijkstra,12.772959,49163,0,11857,5206,11856,7,15.57579419129345
7000,BFS,0.216208,1119,952,0,0,0,4,3
7000,Dijkstra,5.466792,14873,0,7947,1403,7946,7,12.315799780634949
7000,BFS,0.197250,1049,899,0,0,0,4,3
7000,Dijkstra,5.313083,14415,0,7795,1343,7794,8,13.333178451510255
7000,BFS,0.030875,133,123,0,0,0,4,3
7000,Dijkstra,5.464291,15074,0,8004,1417,8003,4,12.273476773435464
7000,BFS,1.113583,7730,4445,0,0,0,5,4
7000,Dijkstra,3.281708,7296,0,5039,681,5038,6,11.118021944218231
7000,BFS,1.522166,11734,5468,0,0,0,6,5
7000,Dijkstra,13.264041,53906,0,11898,5891,11897,8,17.193612782340224
7000,BFS,0.413333,2480,1935,0,0,0,5,4
7000,Dijkstra,17.300791,70646,0,12062,11794,12061,10,24.223572416719186
7000,BFS,1.216166,8885,4812,0,0,0,5,4
7000,Dijkstra,11.425750,43800,0,11624,4574,11623,8,15.295939911807668
7000,BFS,1.563000,12166,5578,0,0,0,6,5
7000,Dijkstra,14.304250,59591,0,11999,6851,11998,7,17.200418922514174
7000,BFS,0.441667,2608,2004,0,0,0,5,4
7000,Dijkstra,9.617208,34489,0,11066,3457,11065,6,13.924204905487557
7000,BFS,0.244000,1332,1107,0,0,0,5,4
7000,Dijkstra,16.442041,68783,0,11993,9399,11992,5,19.665030458770666
7000,BFS,0.948292,6281,3940,0,0,0,5,4
7000,Dijkstra,7.878583,25426,0,10110,2440,10109,8,15.015098559660169
7000,BFS,0.076625,373,331,0,0,0,4,3
7000,Dijkstra,5.903084,16583,0,8421,1534,8420,4,11.716580541989545
7000,BFS,0.337750,1890,1522,0,0,0,4,3
7000,Dijkstra,13.239167,53392,0,11866,5882,11865,7,14.302151277948546
7000,BFS,0.615458,3725,2722,0,0,0,5,4
7000,Dijkstra,2.148875,3914,0,3057,345,3056,7,10.209048502277515
7000,BFS,1.086833,7351,4325,0,0,0,5,4
7000,Dijkstra,10.415750,38564,0,11302,3916,11301,9,14.838519427442499
7000,BFS,1.124125,7982,4540,0,0,0,5,4
7000,Dijkstra,5.195292,14356,0,7846,1337,7845,5,12.338426707389704
7000,BFS,0.253500,1422,1198,0,0,0,4,3
7000,Dijkstra,7.493541,23327,0,9766,2247,9765,4,14.744176423508048
7000,BFS,1.828042,15172,6056,0,0,0,6,5
7000,Dijkstra,13.238750,53638,0,11887,5867,11886,8,16.09738524574164
7000,BFS,1.047750,7112,4208,0,0,0,5,4
7000,Dijkstra,14.459417,59305,0,12045,6882,12044,8,17.577755224875204
7000,BFS,0.186875,981,842,0,0,0,5,4
7000,Dijkstra,12.305708,47085,0,11719,4875,11718,5,19.80473545130745
7000,BFS,2.076250,17899,6328,0,0,0,6,5
7000,Dijkstra,16.211542,67458,0,12007,8833,12006,7,17.187258639564178
7000,BFS,1.661208,10478,5247,0,0,0,5,4
7000,Dijkstra,13.570791,54504,0,11972,6040,11971,7,15.638750700569283
7000,BFS,0.168292,877,767,0,0,0,4,3
7000,Dijkstra,4.276791,10598,0,6534,981,6533,4,11.090561533805978
7000,BFS,1.150541,8100,4569,0,0,0,5,4
7000,Dijkstra,14.047791,57380,0,11991,6573,11990,5,17.87647939865953
7000,BFS,1.425917,10962,5319,0,0,0,5,4
7000,Dijkstra,9.762875,35951,0,11123,3579,11122,7,14.656061929705022
7000,BFS,0.594333,3618,2652,0,0,0,5,4
7000,Dijkstra,15.243583,62622,0,12114,7559,12113,8,16.655965940584508
7000,BFS,1.462500,11279,5396,0,0,0,6,5
7000,Dijkstra,6.346000,18702,0,8958,1771,8957,6,12.864140061483546
7000,BFS,1.073708,7530,4333,0,0,0,5,4
7000,Dijkstra,13.113666,53000,0,11871,5815,11870,8,16.646801075296057
7000,BFS,0.955458,6299,3905,0,0,0,5,4
7000,Dijkstra,3.065791,6357,0,4554,578,4553,6,12.275515570724542
7000,BFS,0.308084,1711,1414,0,0,0,5,4
7000,Dijkstra,16.056542,66878,0,12068,8754,12067,6,21.659170380971393
7000,BFS,0.216000,1123,947,0,0,0,5,4
7000,Dijkstra,14.820375,60913,0,11968,7201,11967,9,16.98979838328966
7000,BFS,1.733833,12738,5672,0,0,0,6,5
7000,Dijkstra,1.635209,2628,0,2163,236,2162,6,11.01977342659288
7000,BFS,2.630875,24177,6705,0,0,0,6,5
7000,Dijkstra,16.442416,67594,0,11990,8886,11989,8,19.302364735425307
7000,BFS,0.928750,6295,3935,0,0,0,5,4
7000,Dijkstra,16.234084,67623,0,12045,8973,12044,9,19.020569859718783
7000,BFS,0.899333,6086,3848,0,0,0,5,4
7000,Dijkstra,16.553125,69026,0,11992,9516,11991,7,21.48405612735754
7000,BFS,0.152125,784,685,0,0,0,4,3
7000,Dijkstra,2.825917,5932,0,4325,546,4324,4,9.903833227827182
7000,BFS,1.822709,14817,5993,0,0,0,6,5
7000,Dijkstra,14.488542,59052,0,12145,6858,12144,11,16.450933512945753
7000,BFS,0.219917,1235,1030,0,0,0,4,3
7000,Dijkstra,13.666125,56475,0,11939,6316,11938,7,15.07992967196159
7000,BFS,2.556375,23843,6701,0,0,0,6,5
7000,Dijkstra,7.582541,23690,0,9857,2302,9856,9,15.944146021255278
7000,BFS,0.203625,1127,948,0,0,0,5,4
7000,Dijkstra,11.621334,44322,0,11612,4600,11611,6,15.8027079136634
7000,BFS,0.743375,4502,3104,0,0,0,5,4
7000,Dijkstra,3.362208,7664,0,5275,702,5274,5,10.728555720089496
7000,BFS,1.114583,7632,4403,0,0,0,5,4
7000,Dijkstra,16.429042,68106,0,11911,8982,11910,7,17.70833176721813
7000,BFS,0.032875,146,134,0,0,0,4,3
7000,Dijkstra,9.826084,35406,0,11124,3507,11123,9,13.980976732136874
7000,BFS,1.506333,10633,5230,0,0,0,6,5
7000,Dijkstra,9.720833,35601,0,11205,3591,11204,9,13.543620176319624
7000,BFS,0.489292,2843,2185,0,0,0,5,4
7000,Dijkstra,3.486833,8308,0,5464,759,5463,5,11.995398775984892
7000,BFS,0.338958,1912,1535,0,0,0,5,4
7000,Dijkstra,6.378917,18691,0,8830,1749,8829,6,14.750730745702722
7000,BFS,0.469417,2631,2066,0,0,0,5,4
7000,Dijkstra,10.958417,41554,0,11497,4240,11496,10,13.876635422501456
7000,BFS,0.437666,2579,1992,0,0,0,5,4
7000,Dijkstra,4.850125,12761,0,7329,1169,7328,7,13.418864055083349
7000,BFS,1.910083,15900,6146,0,0,0,6,5
7000,Dijkstra,7.637667,24158,0,9921,2322,9920,6,14.632459133993038
7000,BFS,1.816542,13761,5870,0,0,0,6,5
7000,Dijkstra,10.109750,36703,0,11218,3679,11217,6,15.490144895836801
7000,BFS,1.206667,8128,4592,0,0,0,5,4
7000,Dijkstra,3.274959,7233,0,4950,677,4949,5,10.745691556888785
7000,BFS,0.057917,271,245,0,0,0,4,3
